tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,rule_based_sentiment,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
568471227418832896,neutral,1.0,,,United,,iamtedking,,0,"@united no, I have a pricey Chase Mileage Plus CC.",,2015-02-19 10:04:36 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
570276434763128833,negative,1.0,Flight Attendant Complaints,1.0,American,,StefanNiemczyk,,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",,2015-02-24 09:37:51 -0800,,Arizona,neutral,,,,,,,
569922853266694145,negative,1.0,Can't Tell,0.654,United,,2cJustice4all,,0,@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,,2015-02-23 10:12:51 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada),neutral,,,,,,,
569641735086858240,negative,0.6934,Can't Tell,0.352,United,,rikrik__,,0,“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” inconvience*,,2015-02-22 15:35:47 -0800,Saint Louis,Central Time (US & Canada),neutral,,,,,,,
569339467615506435,negative,1.0,Flight Attendant Complaints,0.6334,United,,MMMarketing2014,,1,@united well this one missed the mark.  She was in a snit from the minute I stepped up to the counter,,2015-02-21 19:34:41 -0800,#Westford #marketing ,,neutral,,,,,,,
570197979820224512,negative,1.0,Customer Service Issue,0.6782,Southwest,,kaugie01,,0,"@SouthwestAir After multiple attempts, I was finally able to submit them Late Flight last night.",,2015-02-24 04:26:06 -0800,Kansas City area,Mountain Time (US & Canada),neutral,,,,,,,
568735841771597825,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Broadway World http://t.co/AsYqE1tDjp,,2015-02-20 03:36:05 -0800,USA,Sydney,neutral,,,,,,,
569621976131772416,negative,1.0,Lost Luggage,1.0,American,,PhotosBySharon,,0,@AmericanAir Still waiting on bags from flight 1613/2440 yesterday  First Class passenger not happy with your service.,,2015-02-22 14:17:16 -0800,Massachusetts,Quito,neutral,,,,,,,
568911350656675841,positive,1.0,,,Virgin America,,drsaadiaim,,0,@VirginAmerica your inflight team makes the experience #amazing!,,2015-02-20 15:13:30 -0800,Boca Raton FL 33434,,neutral,,,,,,,
568810170383536128,positive,1.0,,,Delta,,CourtneyEastes,,0,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,,2015-02-20 08:31:27 -0800,,,neutral,,,,,,,
569815545077501952,negative,1.0,Late Flight,0.6649,American,,ProConPartners,,0,@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,,2015-02-23 03:06:27 -0800,UK,,neutral,,,,,,,
569547458520469505,negative,1.0,longlines,1.0,Delta,,davisesq212,,0,@JetBlue no excuse though for 3 gate changes though.,,2015-02-22 09:21:10 -0800,New York City,Eastern Time (US & Canada),neutral,,,,,,,
569247769166266368,negative,0.7053,Bad Flight,0.7053,Virgin America,,wmrrock,,0,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,,2015-02-21 13:30:18 -0800,CT,Eastern Time (US & Canada),neutral,,,,,,,
567873229055991808,negative,0.6987,Lost Luggage,0.3493,Delta,,Trufflebaby2,,0,@JetBlue I get Sunday due to weather and ok Monday they're busy but this is crazy,,2015-02-17 18:28:23 -0800,,,neutral,,,,,,,
569678620878376960,negative,1.0,Customer Service Issue,1.0,American,,NickLeghorn,,0,"@AmericanAir FYI twice now I've tried the ""we'll call you when someone is free"" thing. Both times it called, I picked up, then it hung up.",,2015-02-22 18:02:21 -0800,"San Antonio, TX",,neutral,,,,,,,
569687888771706880,neutral,1.0,,,Southwest,,dandd53,,0,@SouthwestAir how do I get a companion pass,,2015-02-22 18:39:11 -0800,,Quito,neutral,,,,,,,
569525480178769920,negative,1.0,Customer Service Issue,0.6703,US Airways,,ClaudOakeshott,,0,@USAirways you can't control the weather but you can control customer service. Without luggage for 24 hours &amp; still yet to speak to a human.,,2015-02-22 07:53:50 -0800,Washington DC,,neutral,,,,,,,
568920314073260032,negative,1.0,Bad Flight,1.0,United,,BurkeCherrie,,0,"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF",,2015-02-20 15:49:07 -0800,"Brooklyn, NY",Eastern Time (US & Canada),neutral,,,,,,,
569250912784519168,negative,1.0,Cancelled Flight,1.0,Southwest,,Tom_Fili,,2,@SouthwestAir flight to PHL from FLL Cancelled Flighted 2/21 no flight available until 2/24 done with SW. They are a pain to deal with,,2015-02-21 13:42:48 -0800,"Havertown, Pa.",Eastern Time (US & Canada),neutral,,,,,,,
569572184768835585,positive,1.0,,,US Airways,,andy_esworthy,,0,"@USAirways Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!",,2015-02-22 10:59:25 -0800,Philly to NY/NJ,Eastern Time (US & Canada),positive,,,,,,,
569464902164856832,negative,1.0,longlines,0.3569,US Airways,,AdrianMartinG15,,0,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,,2015-02-22 03:53:07 -0800,,,neutral,,,,,,,
568466370205237248,negative,1.0,Can't Tell,0.3663,United,,jkentakula,,1,@united @perfectomobile huh?  I have sent 16 crash reports in Feb alone.  8 in one day.  Only app I have that consistently crashes.,,2015-02-19 09:45:18 -0800,,,neutral,,,,,,,
569687056542244864,negative,1.0,Late Flight,1.0,American,,tencents77,,0,@AmericanAir several hrs Late Flight and 140 characters won't do it. Cheers though,,2015-02-22 18:35:53 -0800,"London, UK",Quito,neutral,,,,,,,
568440527328120832,positive,0.6714,,,Southwest,,JessicaJNoble,,0,@SouthwestAir @FortuneMagazine Superb choice - SWA. I am a raving fan. They even take stress out of weather-reLate Flightd glitches!  #custexp,,2015-02-19 08:02:37 -0800,"La Jolla, California ",,neutral,,,,,,,
568544491596083200,negative,1.0,Can't Tell,0.6529,Delta,,royalsherman,,0,"@JetBlue not to get into semantics here but ""by"" means ""within the extent or period of; during"" and it is still technically 2/19 #dictionary",,2015-02-19 14:55:44 -0800,,,neutral,,,,,,,
570287238145290240,neutral,1.0,,,Southwest,,briman007,,0,"@SouthwestAir sure, please follow me so I can do so?",,2015-02-24 10:20:47 -0800,"Atlanta, GA",Eastern Time (US & Canada),neutral,,,,,,,
569418216935723008,negative,1.0,Late Flight,1.0,Delta,,logsoleary,,0,@JetBlue it's ridiculous that I just got home and I was supposed to land 3 hours ago bc I am HELLA tired,,2015-02-22 00:47:36 -0800,RTR,Atlantic Time (Canada),neutral,,,,,,,
568888167681695744,positive,0.6322,,,Delta,,ErinGambo,,0,@JetBlue thanks for your reply. It was flight 1572.,,2015-02-20 13:41:23 -0800,"New York, NY",,neutral,,,,,,,
568294699515187200,neutral,0.3624,,0.0,Southwest,,tarunsehgal1986,,0,@SouthwestAir hilarious flight attendants on Vegas to Detroit tonight http://t.co/nw7vx7DGMF,,2015-02-18 22:23:09 -0800,,,neutral,,,,,,,
568894687911632896,negative,1.0,Lost Luggage,0.6756,Southwest,,ThomRegan,,0,@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,,2015-02-20 14:07:17 -0800,"USA, USA!",Eastern Time (US & Canada),neutral,,,,,,,
569983750798516225,neutral,1.0,,,Delta,,paradeinpink,,0,"@JetBlue my mom always said to never settle. If your chips ain't blue, you just won't do.",,2015-02-23 14:14:50 -0800,Somewhere,,neutral,,,,,,,
569983149028962304,negative,1.0,Customer Service Issue,0.3507,United,,ryanaround,,0,@united Premier Gold desk changes flight. Waives fees. Gives me wrong flight. Now Jana Acosta in Salt Lake refuses the same service. Angry.,,2015-02-23 14:12:27 -0800,San Francisco,Pacific Time (US & Canada),neutral,,,,,,,
568128387576762370,negative,1.0,Bad Flight,1.0,United,,Vic_Sutter,,0,"@united my plane sounds like  a DJ  scratching is this normal? If so, will this eventually be a new entertainment fee.",,2015-02-18 11:22:17 -0800,Las Vegas ,Hawaii,neutral,,,,,,,
569824790200111104,neutral,0.6657,,0.0,United,,RaffaellaDom,,0,@united Any news about the departure of the flight UA51?,,2015-02-23 03:43:11 -0800,Roma,Rome,neutral,,,,,,,
567905267033055233,negative,1.0,Bad Flight,1.0,United,,therealBruceK,,0,@united RTB&gt;IAH 2/17 First class. My wife (Global Services) and I had headaches due to our neighbors smoking e cigarettes. Contact me pls,,2015-02-17 20:35:41 -0800,,,neutral,,,,,,,
568932998051016704,positive,1.0,,,Delta,,greggweiss,,0,"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",,2015-02-20 16:39:31 -0800,"Hastings on Hudson, NY",Eastern Time (US & Canada),neutral,,,,,,,
569374560505737216,negative,0.6598,Can't Tell,0.6598,US Airways,,timleary_,,0,@USAirways I better get a free flight,,2015-02-21 21:54:08 -0800,,Mazatlan,neutral,,,,,,,
568780552964145152,negative,1.0,Flight Attendant Complaints,0.3684,Delta,,mariobonifacio,,0,"Lines may be extra long or security slow, but seems your employees too quick to blame customers who don't arrive 3-4 hours ahead @JetBlue",,2015-02-20 06:33:45 -0800,New York,Eastern Time (US & Canada),neutral,,,,,,,
569821145697890304,negative,1.0,Customer Service Issue,0.6459,American,,harshdouble,,0,@AmericanAir #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,,2015-02-23 03:28:42 -0800,,,negative,,,,,,,
569274001173979137,negative,1.0,Lost Luggage,1.0,United,,Far3TheeWell,,0,@united A friend traveled via UA1470 today and never got their luggage. What recourse does the person have? Buy clothes and get reimbursed?,,2015-02-21 15:14:33 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
568662343170674688,negative,1.0,Flight Booking Problems,0.6841,Virgin America,,davidhfe,,0,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,,2015-02-19 22:44:02 -0800,"San Francisco, CA",Pacific Time (US & Canada),neutral,,,,,,,
567972174398689280,negative,1.0,Damaged Luggage,0.3434,Virgin America,,total_janarchy,,0,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,,2015-02-18 01:01:33 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
570069642976239616,neutral,0.6685,,0.0,American,,DWare_Laflare,,0,@AmericanAir yes....twice...for two different flights and occasions,,2015-02-23 19:56:08 -0800,Miami,Pacific Time (US & Canada),neutral,,,,,,,
569711253490409473,negative,0.68,Customer Service Issue,0.68,American,,ThatLittleAnt,,2,“@AmericanAir Thanks for info on super large passengers- the extra seat Mr. Big needed was the one i was sitting in already #customerservice,,2015-02-22 20:12:02 -0800,"New Haven, CT",Eastern Time (US & Canada),neutral,,,,,,,
569594123222585344,negative,1.0,Customer Service Issue,1.0,American,,ColourBasis,,0,"@AmericanAir  beyond frustrated with no call back from auto hold or whatever you call it. Entered my number at 11:30 CST, still no call 2:26",,2015-02-22 12:26:36 -0800,"National, based in Texas",Central Time (US & Canada),neutral,,,,,,,
568649837610037248,negative,0.6635,Can't Tell,0.6635,United,,theAdamW,,0,@united I think we both have the same status (nothing). I think there was a bug in your search system.,,2015-02-19 21:54:20 -0800,"Los Angeles, California",Pacific Time (US & Canada),neutral,,,,,,,
569415076400242688,negative,1.0,Flight Booking Problems,0.672,United,,RoyLe9,,0,@united I bought a ticket with a price that was published by mistake and now I got an email that indicates United Cancelled Flightled my ticket! Why?,,2015-02-22 00:35:08 -0800,,Bucharest,neutral,,,,,,,
568894256070287360,neutral,1.0,,,United,,jayfalck,,0,"@united FYI, went through this on similar flight last week.",,2015-02-20 14:05:34 -0800,"Austin, TX",Central Time (US & Canada),neutral,,,,,,,
568198666613338112,negative,1.0,Late Flight,1.0,Delta,,amirieb,,0,@JetBlue : ur Wed BWI-BOSTON flights (8pm) really need to be better scheduled! They are almost always delayed!,,2015-02-18 16:01:33 -0800,"College Park, MD",Eastern Time (US & Canada),neutral,,,,,,,
569989745503297536,negative,1.0,Customer Service Issue,1.0,US Airways,,SLKToday,,0,@USAirways why are your customer service department so intent on ignoring my emails and queries? #badservice #usairways,,2015-02-23 14:38:39 -0800,Manchester,,negative,,,,,,,
567827442657677313,negative,1.0,Flight Attendant Complaints,0.6906,United,,AndrewBarco1,,0,@united obviously the staff at EWR - United or otherwise have not seen your ads about - being FRIENDLY and helpful #ewr worst airport,,2015-02-17 15:26:26 -0800,Usually in a plane,Eastern Time (US & Canada),negative,,,,,,,
569025196230877184,positive,0.6531,,,United,,neilawinston,,0,@united I hope so too :),,2015-02-20 22:45:53 -0800,"Cleveland, OH",Eastern Time (US & Canada),neutral,,,,,,,
568810642523725824,neutral,1.0,,,Southwest,,CiaoBambino,,0,@SouthwestAir what number can we use to all from outside the US? Thx,,2015-02-20 08:33:19 -0800,Everywhere,Pacific Time (US & Canada),neutral,,,,,,,
568434307989159936,negative,0.6951,Late Flight,0.6951,Delta,,MikeH1123,,0,@JetBlue My Flight 1318 is delayed and I am connecting from Boston. Is it possible to switch me to Flight 118 so I can make my connection?,,2015-02-19 07:37:54 -0800,"Brooklyn, NY",America/Atikokan,neutral,,,,,,,
569976246135697408,neutral,0.6804,,,Southwest,,itsangieohyeah,,0,"“@SouthwestAir: Congrats to these fans who are seeing #DestinationDragons in L.A.! SLC, you're next! http://t.co/YcCITaeP3S” Thanks again SW",,2015-02-23 13:45:01 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada),neutral,,,,,,,
569922214255919105,negative,1.0,Customer Service Issue,0.6613,United,,raulcordenillo,,1,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,"[41.97495038, -87.89005988]",2015-02-23 10:10:19 -0800,"Stockholm, Sweden ",Stockholm,neutral,,,,,,,
568436061959028736,neutral,0.6448,,0.0,Southwest,,Raasclaattt,,0,@SouthwestAir would you be willing to help me surprise my bestfriend with tickets to go see @Imaginedragons? #DestinationDragons Gracias!,,2015-02-19 07:44:52 -0800,"Ithaca, NY",Eastern Time (US & Canada),neutral,,,,,,,
569975175321653248,negative,0.6595,Flight Booking Problems,0.6595,American,,yesimsure_1,,0,@AmericanAir Hi. Get error msg when trying to check in on line. States: wrong pass#. Tickets rcvd from AA due to training in DFW. U know Y?,,2015-02-23 13:40:46 -0800,,West Central Africa,neutral,,,,,,,
568787787815776256,positive,1.0,,,Southwest,,Tinygami,,0,@SouthwestAir please do. Hate having to fly a different airline. You're my fav.,,2015-02-20 07:02:30 -0800,Michigan,Tehran,neutral,,,,,,,
569592830307508224,negative,1.0,Late Flight,0.7123,American,,Jess_JCW,,0,@AmericanAir .....and they waited 5 hours in a stuffy plane until they could get off then 7 more hrs to get their luggage  #AmericanAirlines,,2015-02-22 12:21:27 -0800,London,London,neutral,,,,,,,
569775081636782081,positive,1.0,,,Delta,,RosAnneZ111,,0,"@JetBlue flight from JFK-SFO was pure awesomeness. Mint Class and Tim our attendant was the best! Other airlines, take notes!",,2015-02-23 00:25:40 -0800,California,Arizona,positive,,,,,,,
568558887290441728,negative,1.0,Bad Flight,0.6990000000000001,Delta,,superhilarious,,0,@JetBlue :/ he was trying to take stuff from the under the seat in front of him and bugging out throughout the flight. Didn't feel safe.,,2015-02-19 15:52:56 -0800,,Central Time (US & Canada),neutral,,,,,,,
569179631409958912,negative,1.0,Customer Service Issue,1.0,Southwest,,dan_humboldt,,0,@SouthwestAir been on hold for over an hour to speak to a customer service rep. What the heck?? #Southwest #customerservice,,2015-02-21 08:59:33 -0800,,,neutral,,,,,,,
567799665061576704,neutral,0.6691,,,Delta,,JetBlueNews,,0,@JetBlue Airways Adds New Charter #Flight to Cuba - #Travel Wires (blog) http://t.co/Swb1gR57Cc,,2015-02-17 13:36:04 -0800,USA,Sydney,neutral,,,,,,,
569654471342600193,negative,1.0,Customer Service Issue,0.3543,US Airways,,shawnalea85,,0,@USAirways 2 hours and counting. ..what kind of travel voucher do I get for this??,,2015-02-22 16:26:24 -0800,,,neutral,,,,,,,
569629822789365761,negative,1.0,longlines,0.3582,American,,JulianaSheldon,,0,"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",,2015-02-22 14:48:27 -0800,"Los Angeles, CA",Pacific Time (US & Canada),neutral,,,,,,,
567757771953561600,negative,0.6737,Cancelled Flight,0.6737,Southwest,,paigelarae,,0,@SouthwestAir they put me on the next flight available.. tomorrow morning :( Any idea if BNA will be open in the morning for my flight?,,2015-02-17 10:49:35 -0800,,Central Time (US & Canada),neutral,,,,,,,
569598852912668672,neutral,0.6699,,0.0,US Airways,,hlauinfo,,0,@USAirways you should update your passbook passes with any gate changes.,,2015-02-22 12:45:23 -0800,Los Angeles,Pacific Time (US & Canada),neutral,,,,,,,
570269272502607873,negative,0.6737,Flight Booking Problems,0.3684,US Airways,,haascc6,,0,@USAirways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? How? Thanks,,2015-02-24 09:09:24 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
568585196699664384,negative,0.6381,Flight Booking Problems,0.3279,Virgin America,,zoelle,,0,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",,2015-02-19 17:37:29 -0800,San Francisco,Pacific Time (US & Canada),neutral,,,,,,,
569622857120137216,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,TheLoveBite,,0,@USAirways I do but the real ? Is why your staff can behave offensively. Flight 699. Please look into it. Message me if you want particulars,,2015-02-22 14:20:46 -0800,"Los Angeles, CA",Pacific Time (US & Canada),neutral,,,,,,,
569626389944659970,negative,1.0,Late Flight,0.6675,Southwest,,cvalenzuelaSD,,0,@SouthwestAir we've been at the gate a long time. We're gonna miss our connection at MDW. Ack! http://t.co/qRXvZFrD1Z,,2015-02-22 14:34:49 -0800,,Pacific Time (US & Canada),neutral,,,,,,,
568046298080923649,negative,0.6386,Flight Booking Problems,0.6386,United,,k8slo,,0,@united I locked myself out of my account and needed access to book a flight.,,2015-02-18 05:56:05 -0800,Washington DC,Eastern Time (US & Canada),neutral,,,,,,,
569128289178152960,negative,0.6883,Customer Service Issue,0.35,United,,AviNewYork,,0,@united while busy on his cell phone ???,"[18.47233225, -68.39941165]",2015-02-21 05:35:32 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
568607402645454848,negative,0.6866,Late Flight,0.6866,United,,tonypal1588,,0,@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?,,2015-02-19 19:05:43 -0800,Houston,Central Time (US & Canada),neutral,,,,,,,
567729696662511616,positive,1.0,,,United,,mchooyah,,0,@united Thank you for the new Club at O'Hare. Very comfortable. You made the difficult weather days proficient and enjoyable.,,2015-02-17 08:58:02 -0800,,Mazatlan,neutral,,,,,,,
568802396907835393,positive,0.6658,,,Virgin America,,AdamSinger,,0,@VirginAmerica happy to spend the day together. Let's do this!,,2015-02-20 08:00:33 -0800,"San Francisco, CA",Central Time (US & Canada),neutral,,,,,,,
569704066760232960,negative,1.0,Can't Tell,0.6527,US Airways,,biscuittmfs,,0,"@USAirways @AmericanAir you should partner w/ a different hotel in PHL, the clarion is proving to be very difficult &amp; not customer friendly",,2015-02-22 19:43:28 -0800,NY - SoFlo - The Tardis,Eastern Time (US & Canada),neutral,,,,,,,
567769131663884290,neutral,0.6602,,0.0,Delta,,shawnaldridge,,0,@JetBlue Haha. I figured that. I was meaning there's no return flights out of Charlotte. It's like N/A for a week plus,,2015-02-17 11:34:44 -0800,"Portland, OR",Pacific Time (US & Canada),neutral,,,,,,,
568635298759860226,negative,1.0,Bad Flight,0.6832,Delta,,Acevaz,,0,@JetBlue on your 1503 flight JFK to PR. They got the doors open on this frigid temperature. #icyflight,,2015-02-19 20:56:34 -0800,The Big Manzana,Eastern Time (US & Canada),neutral,,,,,,,
569599713499963394,negative,1.0,Cancelled Flight,0.7185,United,,no_patients,,0,"@united thanks for having no one to pilot my last two flights, and all but stranding me in Houston tonight.  Airlines are the absolute worst",,2015-02-22 12:48:49 -0800,,,negative,,,,,,,
570259268844314625,neutral,1.0,,,US Airways,,DaveKrupinski,,0,@USAirways If I’m unable to use my departing flight can I still use the returning flight?,,2015-02-24 08:29:39 -0800,"New York, NY",Eastern Time (US & Canada),neutral,,,,,,,
570295745921880064,positive,0.6909,,,American,,THE_amandajean,,0,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,,2015-02-24 10:54:36 -0800,the one and only TEXAS!!!!,Mountain Time (US & Canada),neutral,,,,,,,
568800998929661953,positive,1.0,,,Southwest,,matthewhirsch,,0,@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2015-02-20 07:55:00 -0800,"Hoboken, NJ",Eastern Time (US & Canada),neutral,,,,,,,
568074993856335872,positive,0.6809999999999999,,,Delta,,phil0616,,0,@JetBlue thanks,,2015-02-18 07:50:07 -0800,"Florida, USA",,neutral,,,,,,,
569667401769459712,neutral,1.0,,,Southwest,,lauraannB85,,0,@SouthwestAir Tell me the secrets to flying high #RedCarpet,,2015-02-22 17:17:47 -0800,North Carolina,Eastern Time (US & Canada),neutral,,,,,,,
568444203883204608,negative,1.0,Customer Service Issue,0.6333,US Airways,,jodimgocubs,,0,@USAirways  will be stuck in PHX overnight.  Service is getting worse.  Flying southwest from now on.,,2015-02-19 08:17:14 -0800,,,neutral,,,,,,,
567915499868131328,positive,1.0,,,Delta,,fialho_monica,,0,"@JetBlue great trip today!  Thanks to the crew flying us home, they were fantastic! http://t.co/sk6W9XQaQB",,2015-02-17 21:16:21 -0800,,,positive,,,,,,,
569289836995190784,positive,0.7065,,,US Airways,,awitsportsfreak,,0,"@USAirways #ShoutOut 2 Kristie(sp?) from Gate4 @ PVD today. She's a #RockStar, was a tremendous help in a tough situation. #PromoteThatGirl","[41.72221977, -71.44574004]",2015-02-21 16:17:28 -0800,"Wisconsin, Arizona and...",Pacific Time (US & Canada),neutral,,,,,,,
568170036248092674,negative,0.6769,Lost Luggage,0.6769,Southwest,,thisnamerocks2,,0,@SouthwestAir we have to stay in Chicago overnight and meet up with our bags there. I hope they stay put and don't get put on a flight.,,2015-02-18 14:07:47 -0800,"Canton, MA",,neutral,,,,,,,
569656873315487746,negative,1.0,Late Flight,0.3627,American,,drguzman,,0,@AmericanAir flight 3056 DFW still has all passengers sitting on the plane waiting for luggage to be loaded,,2015-02-22 16:35:56 -0800,"Springfield, Illinois",Central Time (US & Canada),neutral,,,,,,,
569870657246404608,negative,1.0,Flight Attendant Complaints,0.6869,US Airways,,ashwatson3,,0,"@USAirways i have never been treated so poorly by an airline in my life, as a military family we do alot of flying..",,2015-02-23 06:45:27 -0800,,,neutral,,,,,,,
567771635139502080,negative,1.0,Customer Service Issue,0.6845,US Airways,,_JoeChuck,,1,@USAirways on hold for 2 hours. You know what just keep my money,,2015-02-17 11:44:41 -0800,CT to Queens ,Eastern Time (US & Canada),neutral,,,,,,,
569961170389618688,neutral,0.3488,,0.0,Delta,,Alovepoet,,0,“@JetBlue: Our fleet's on fleek. http://t.co/pr3OeBC2N2” lol wut?,,2015-02-23 12:45:07 -0800,CA/NJ,Pacific Time (US & Canada),neutral,,,,,,,
569621852718411776,negative,1.0,Customer Service Issue,0.6945,American,,yishai,,0,@AmericanAir understand waiting 2+ hours for callback on the exec plat line but when call dropped the agent could at least try again,,2015-02-22 14:16:47 -0800,"San Francisco, CA",Pacific Time (US & Canada),neutral,,,,,,,
568259485413715969,negative,0.6801,Flight Booking Problems,0.6801,Virgin America,,gbone34,,0,@VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help,,2015-02-18 20:03:13 -0800,,,neutral,,,,,,,
570068449646346240,neutral,1.0,,,American,,kiasuchick,,0,@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?,,2015-02-23 19:51:24 -0800,"Los Angeles, CA",Pacific Time (US & Canada),neutral,,,,,,,
568203369053077505,negative,1.0,Flight Attendant Complaints,0.3441,United,,thisismattuk,,0,@united My feedback and concerns via your site aren’t going to improve my poor airport experiences.,"[0.0, 0.0]",2015-02-18 16:20:14 -0800,Cardiff and London,London,neutral,,,,,,,
569188967180058625,negative,1.0,Can't Tell,0.6634,United,,recon_love,,0,@united Yeah that didn't happen!,,2015-02-21 09:36:39 -0800,,,neutral,,,,,,,
568853249551409153,positive,1.0,,,United,,Easy_E_,,0,@united Looks like they came through. Thanks again for the help.,,2015-02-20 11:22:38 -0800,Tri State NY area...,Eastern Time (US & Canada),neutral,,,,,,,
569427993958883328,negative,1.0,Bad Flight,1.0,United,,plazaroff,,1,@united 1k member broken seat back broken tv broken light lost bag  gee thnx. UA922 awesome job,,2015-02-22 01:26:27 -0800,,Mountain Time (US & Canada),positive,,,,,,,
570246895530078208,neutral,0.6779,,0.0,American,,LSNorwich,,0,@AmericanAir and then wanted to change it to BA for Avios.,,2015-02-24 07:40:29 -0800,,London,neutral,,,,,,,
569659317458243584,negative,1.0,Customer Service Issue,1.0,American,,agoldenbrown,,0,@AmericanAir this is ridiculous! You all really have terrible customer service and a lack of urgency. Im convinced.,,2015-02-22 16:45:39 -0800,NYCATL,Eastern Time (US & Canada),negative,,,,,,,
570268160202567680,negative,1.0,Late Flight,1.0,Southwest,,MnMwillmott,,0,"@SouthwestAir was on flight 2373 from CHI-BUF last night, almost 2 hour delay cuz someone got on the plane without a pass - sounds safe. 1/2",,2015-02-24 09:04:59 -0800,"woodstock, Ontario, Canada",Atlantic Time (Canada),neutral,,,,,,,
568440681531875328,negative,0.6966,Flight Booking Problems,0.3708,Delta,,KatieLeonick,,0,@JetBlue Hey guys! Your Flight Booking Problems system ran my first and middle names together at time of Flight Booking Problems. Is that going to be a #TSAnightmare ?,,2015-02-19 08:03:14 -0800,Chasing the dream,Eastern Time (US & Canada),neutral,,,,,,,
570284054605639683,negative,1.0,Can't Tell,0.662,American,,chagaga2013,,0,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,"[40.69017276, -73.91646118]",2015-02-24 10:08:08 -0800,new york city,Central Time (US & Canada),positive,,,,,,,
569846990076387328,negative,1.0,Customer Service Issue,0.6839,American,,AminahAMajeed,,0,@AmericanAir I called reservation at 1 am and I'm still waiting for someone to call me back,,2015-02-23 05:11:24 -0800,"New York, NY",Eastern Time (US & Canada),neutral,,,,,,,
569895385851760640,negative,1.0,Can't Tell,0.6666,American,,_mhertz,,0,"@AmericanAir @united getting us to where we need to be. This is not acceptable. Not to mention, Cancelled Flighting meetings/interviews for my client",,2015-02-23 08:23:42 -0800,,Pacific Time (US & Canada),neutral,,,,,,,
569678456478404608,negative,1.0,Flight Attendant Complaints,0.6920000000000001,American,,CFISteve,,0,@AmericanAir usually raving about the service to LAX. Your nbr1 and helper can't figure out how to hang a coat and serve a drink. 6F,,2015-02-22 18:01:42 -0800,Cape Cod,,neutral,,,,,,,
568109598034554880,negative,1.0,Customer Service Issue,0.6341,United,,Bhuvanasaurus,,0,@united I already sent feedback and your reps are who told me about the priority. I'm speechless at your system,,2015-02-18 10:07:37 -0800,,,neutral,,,,,,,
569307917712805889,positive,0.3519,,0.0,Delta,,Margo221,,0,"@JetBlue If you ""follow"" me, I will be able to DM you.  Thanks.",,2015-02-21 17:29:19 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
567874858815733761,negative,0.6465,Lost Luggage,0.6465,Delta,,Trufflebaby2,,0,@JetBlue bag is supposedly here in Boston,,2015-02-17 18:34:51 -0800,,,neutral,,,,,,,
